X,Y,Index_,Event_Unique_ID,Occurrence_Date,Occurrence_year,Month,Day_of_week,Occurrence_Hour,Time_Range,Division,Death,Injuries,Hood_ID,Neighbourhood,Longitude,Latitude,ObjectId
-8836689.18065945,5412578.6856784,668,GO-20061923873,2006/12/30 05:00:00+00,2006,December,Saturday,5,Night,D51,0,2,76,Bay Street Corridor (76),-79.38132952,43.65741605,144
-8853047.77130105,5419833.51733694,669,GO-20071985587,2007/01/01 05:00:00+00,2007,January,Monday,23,Evening,D31,0,1,113,Weston (113),-79.52828124,43.70454767,145
-8819318.23721025,5428348.88939739,670,GO-20071906119,2007/01/01 05:00:00+00,2007,January,Monday,1,Night,D43,0,1,137,Woburn (137),-79.22528368,43.75982126,146
-8861191.24067013,5419094.40209506,671,GO-20071879886,2007/01/01 05:00:00+00,2007,January,Monday,23,Evening,D31,0,1,1,West Humber-Clairville (1),-79.60143527,43.69974764,147
-8819640.42030689,5434542.46227475,672,GO-20071875060,2007/01/01 05:00:00+00,2007,January,Monday,14,Afternoon,D42,1,0,132,Malvern (132),-79.2281779,43.79999192,148
-8836185.09483569,5410076.53927434,673,GO-20071989942,2007/01/02 05:00:00+00,2007,January,Tuesday,0,Night,D51,0,1,77,Waterfront Communities-The Island (77),-79.37680124,43.64115206,149
-8846720.15659774,5429582.8945025,674,GO-20071984583,2007/01/04 05:00:00+00,2007,January,Thursday,23,Evening,D32,0,1,27,York University Heights (27),-79.47143931,43.767827,150
-8858012.63394877,5422022.44648554,675,GO-20071480153,2007/01/08 05:00:00+00,2007,January,Monday,16,Afternoon,D23,0,1,1,West Humber-Clairville (1),-79.57288136,43.71876096,151
-8834164.20302621,5413347.93387951,676,GO-20071527461,2007/01/10 05:00:00+00,2007,January,Wednesday,21,Evening,D51,0,1,72,Regent Park (72),-79.35864726,43.66241529,152
-8830358.08944845,5421037.19941587,677,GO-20071763040,2007/01/11 05:00:00+00,2007,January,Thursday,0,Night,D54,1,1,44,Flemingdon Park (44),-79.32445636,43.71236391,153
-8823784.05346754,5431619.80796521,680,GO-20071993783,2007/01/14 05:00:00+00,2007,January,Sunday,9,Morning,D42,1,0,128,Agincourt South-Malvern West (128),-79.26540079,43.78103935,154
-8837558.75397498,5411354.05929793,681,GO-20071437232,2007/01/14 05:00:00+00,2007,January,Sunday,2,Night,D52,0,2,77,Waterfront Communities-The Island (77),-79.38914103,43.64945651,155
-8834922.71511217,5412694.96341721,682,GO-20071747094,2007/01/15 05:00:00+00,2007,January,Monday,16,Afternoon,D51,0,0,73,Moss Park (73),-79.36546109,43.65817175,156
-8814816.21540176,5429126.40493481,683,GO-20071598504,2007/01/15 05:00:00+00,2007,January,Monday,21,Evening,D43,0,0,136,West Hill (136),-79.18484133,43.7648656,157
-8855793.11699826,5427057.23708671,684,GO-20071946264,2007/01/16 05:00:00+00,2007,January,Tuesday,2,Night,D31,0,1,21,Humber Summit (21),-79.5529431,43.75144038,158
-8826252.55315713,5423421.95212951,685,GO-20071955306,2007/01/19 05:00:00+00,2007,January,Friday,16,Afternoon,D41,0,1,120,Clairlea-Birchmount (120),-79.2875757,43.72784655,159
-8817746.75109067,5436372.32924798,686,GO-20071967038,2007/01/29 05:00:00+00,2007,January,Monday,20,Evening,D42,0,1,132,Malvern (132),-79.21116678,43.81185502,160
-8819605.90124599,5422588.5454232,687,GO-20071925141,2007/02/04 05:00:00+00,2007,February,Sunday,0,Night,D43,1,2,123,Cliffcrest (123),-79.22786781,43.72243624,161
-8842501.50077946,5418024.02690664,688,GO-20071901732,2007/02/08 05:00:00+00,2007,February,Thursday,8,Morning,D13,0,1,106,Humewood-Cedarvale (106),-79.43354248,43.69279563,162
-8821899.79408788,5420972.17608516,689,GO-20071457888,2007/02/12 05:00:00+00,2007,February,Monday,21,Evening,D41,0,1,122,Birchcliffe-Cliffside (122),-79.2484742,43.7119417,163
-8815037.07104511,5430011.97738106,690,GO-20072045443,2007/02/15 05:00:00+00,2007,February,Thursday,1,Night,D43,0,0,136,West Hill (136),-79.18682531,43.77061047,164
-8834354.05619137,5423483.5897925,691,GO-20071991053,2007/02/28 05:00:00+00,2007,February,Wednesday,1,Night,D33,0,0,41,Bridle Path-Sunnybrook-York Mills (41),-79.36035274,43.72824667,165
-8843003.43591067,5416909.31816366,692,GO-20072067933,2007/03/03 05:00:00+00,2007,March,Saturday,3,Night,D13,0,0,107,Oakwood Village (107),-79.43805144,43.68555482,166
-8841810.53624733,5409739.351874,693,GO-20071965132,2007/03/03 05:00:00+00,2007,March,Saturday,0,Night,D14,0,1,85,South Parkdale (85),-79.42733544,43.63896,167
-8835686.85662477,5411672.63725742,694,GO-20071719955,2007/03/03 05:00:00+00,2007,March,Saturday,20,Evening,D51,0,1,75,Church-Yonge Corridor (75),-79.37232549,43.65152723,168
-8827692.03662453,5417354.49367843,695,GO-20071954097,2007/03/10 05:00:00+00,2007,March,Saturday,2,Night,D54,0,1,62,East End-Danforth (62),-79.3005068,43.68844665,169
-8855793.11699826,5427057.23708671,696,GO-20072016211,2007/03/11 05:00:00+00,2007,March,Sunday,5,Night,D31,0,1,21,Humber Summit (21),-79.5529431,43.75144038,170
-8824924.53834865,5436534.93722986,697,GO-20071589759,2007/03/13 04:00:00+00,2007,March,Tuesday,20,Evening,D42,0,0,129,Agincourt North (129),-79.27564594,43.8129091,171
-8814902.73847598,5429394.52006579,698,GO-20071903538,2007/03/15 04:00:00+00,2007,March,Thursday,20,Evening,D43,0,1,136,West Hill (136),-79.18561858,43.76660497,172
-8855279.8706936,5426647.07659245,699,GO-20072065992,2007/03/15 04:00:00+00,2007,March,Thursday,0,Night,D31,1,0,22,Humbermede (22),-79.54833253,43.74877881,173
-8843526.8790807,5418717.95730494,700,GO-20071564750,2007/03/17 04:00:00+00,2007,March,Saturday,5,Night,D13,1,1,107,Oakwood Village (107),-79.44275361,43.69730275,174
-8826501.00601544,5430988.90382973,701,GO-20071998263,2007/03/17 04:00:00+00,2007,March,Saturday,21,Evening,D42,0,1,118,Tam O'Shanter-Sullivan (118),-79.28980759,43.77694733,175
-8851055.71235289,5422948.5303123,702,GO-20071957569,2007/03/25 04:00:00+00,2007,March,Sunday,2,Night,D31,0,0,26,Downsview-Roding-CFB (26),-79.51038627,43.72477325,176
-8832487.4832524,5420284.03582963,703,GO-20071871438,2007/03/27 04:00:00+00,2007,March,Tuesday,0,Night,D53,0,1,55,Thorncliffe Park (55),-79.34358503,43.70747328,177
-8851714.4142702,5427127.06066913,704,GO-20072041988,2007/03/28 04:00:00+00,2007,March,Wednesday,19,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.51630349,43.75189346,178
-8837380.74186406,5411915.81050156,705,GO-20072084132,2007/03/31 04:00:00+00,2007,March,Saturday,20,Evening,D42,0,1,78,Kensington-Chinatown (78),-79.38754192,43.65310778,179
-8835374.76575316,5414234.19729601,706,GO-20072072766,2007/04/03 04:00:00+00,2007,April,Tuesday,17,Afternoon,D51,1,0,71,Cabbagetown-South St.James Town (71),-79.36952193,43.66817448,180
-8842453.72468041,5410099.29155284,707,GO-20071887975,2007/04/03 04:00:00+00,2007,April,Tuesday,20,Evening,D14,0,1,85,South Parkdale (85),-79.4331133,43.64129997,181
-8859590.9528587,5427393.28372321,708,GO-20071447527,2007/04/05 04:00:00+00,2007,April,Thursday,15,Afternoon,D22,1,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58705964,43.75362093,182
-8851474.62318148,5427678.84090579,709,GO-20072072142,2007/04/07 04:00:00+00,2007,April,Saturday,0,Night,D31,0,0,25,Glenfield-Jane Heights (25),-79.51414941,43.7554738,183
-8853931.8128108,5427342.48950903,710,GO-20071324655,2007/04/07 04:00:00+00,2007,April,Saturday,17,Afternoon,D23,0,1,22,Humbermede (22),-79.53622272,43.75329134,184
-8850728.32840964,5404210.35086497,711,GO-20071447025,2007/04/07 04:00:00+00,2007,April,Saturday,14,Afternoon,D22,0,1,18,New Toronto (18),-79.50744533,43.60300448,185
-8851055.71235289,5422948.5303123,712,GO-20072046936,2007/04/08 04:00:00+00,2007,April,Sunday,0,Night,D31,0,0,26,Downsview-Roding-CFB (26),-79.51038627,43.72477325,186
-8851474.62318148,5427678.84090579,713,GO-20072083666,2007/04/11 04:00:00+00,2007,April,Wednesday,0,Night,D31,0,1,25,Glenfield-Jane Heights (25),-79.51414941,43.7554738,187
-8833680.14914481,5413753.03345232,714,GO-20071842715,2007/04/12 04:00:00+00,2007,April,Thursday,22,Evening,D43,1,0,70,South Riverdale (70),-79.35429893,43.66504781,188
-8832911.95782914,5416943.351012,715,GO-20072124457,2007/04/17 04:00:00+00,2007,April,Tuesday,23,Evening,D54,0,1,57,Broadview North (57),-79.34739815,43.6857759,189
-8852976.62256171,5421704.44463302,716,GO-20072178693,2007/04/21 04:00:00+00,2007,April,Saturday,3,Night,D31,1,0,26,Downsview-Roding-CFB (26),-79.5276421,43.7166963,190
-8860785.05588573,5425478.86861302,717,GO-20072112340,2007/04/24 04:00:00+00,2007,April,Tuesday,20,Evening,D23,0,1,1,West Humber-Clairville (1),-79.59778645,43.74119755,191
-8851162.98983297,5426856.11274016,718,GO-20072323169,2007/04/26 04:00:00+00,2007,April,Thursday,0,Night,D31,0,0,25,Glenfield-Jane Heights (25),-79.51134996,43.75013528,192
-8850424.67889502,5421557.47956179,719,GO-20072099833,2007/04/29 04:00:00+00,2007,April,Sunday,10,Morning,D31,0,1,28,Rustic (28),-79.5047176,43.71574209,193
-8851058.18475878,5426716.21439604,720,GO-20072056197,2007/04/30 04:00:00+00,2007,April,Monday,22,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.51040848,43.74922746,194
-8851615.08722815,5428874.35111161,721,GO-20071992423,2007/05/03 04:00:00+00,2007,May,Thursday,20,Evening,D31,0,2,24,Black Creek (24),-79.51541122,43.76323038,195
-8851162.98983297,5426856.11274016,722,GO-20072056204,2007/05/04 04:00:00+00,2007,May,Friday,16,Afternoon,D31,0,2,25,Glenfield-Jane Heights (25),-79.51134996,43.75013528,196
-8851698.72824075,5419157.92478884,723,GO-20072056205,2007/05/05 04:00:00+00,2007,May,Saturday,3,Night,D31,0,1,113,Weston (113),-79.51616258,43.70016019,197
-8853501.5819032,5426709.07791449,724,GO-20072043990,2007/05/06 04:00:00+00,2007,May,Sunday,2,Night,D31,0,1,22,Humbermede (22),-79.53235789,43.74918115,198
-8817725.53582211,5437305.78760365,725,GO-20072051946,2007/05/07 04:00:00+00,2007,May,Monday,22,Evening,D42,0,0,131,Rouge (131),-79.2109762,43.81790576,199
-8851983.63934549,5429788.97887656,726,GO-20071994735,2007/05/07 04:00:00+00,2007,May,Monday,22,Evening,D31,0,1,24,Black Creek (24),-79.51872198,43.76916389,200
-8831319.15068749,5434262.34335071,419,GO-20051317338,2005/11/01 05:00:00+00,2005,November,Tuesday,2,Night,D42,1,0,117,L'Amoreaux (117),-79.33308972,43.79817569,201
-8856538.20840641,5428999.17794805,420,GO-20051172520,2005/11/01 05:00:00+00,2005,November,Tuesday,12,Afternoon,D31,0,0,21,Humber Summit (21),-79.55963637,43.76404021,202
-8834770.70389471,5430171.29439955,421,GO-20051242536,2005/11/02 05:00:00+00,2005,November,Wednesday,20,Evening,D33,0,1,52,Bayview Village (52),-79.36409555,43.77164393,203
-8830807.08770901,5422064.03769823,422,GO-20051297290,2005/11/05 05:00:00+00,2005,November,Saturday,0,Night,D54,0,1,44,Flemingdon Park (44),-79.32848978,43.71903099,204
-8814816.21540176,5429126.40493481,423,GO-20051299785,2005/11/08 05:00:00+00,2005,November,Tuesday,0,Night,D43,0,1,136,West Hill (136),-79.18484133,43.7648656,205
-8814816.21540176,5429126.40493481,424,GO-20051268235,2005/11/08 05:00:00+00,2005,November,Tuesday,21,Evening,D43,0,1,136,West Hill (136),-79.18484133,43.7648656,206
-8826680.89497297,5423290.91415534,425,GO-20051271765,2005/11/09 05:00:00+00,2005,November,Wednesday,0,Night,D43,0,1,120,Clairlea-Birchmount (120),-79.29142356,43.72699591,207
-8843526.8790807,5418717.95730494,426,GO-20051345445,2005/11/09 05:00:00+00,2005,November,Wednesday,15,Afternoon,D13,1,0,107,Oakwood Village (107),-79.44275361,43.69730275,208
-8853931.8128108,5427342.48950903,427,GO-20051322417,2005/11/14 05:00:00+00,2005,November,Monday,0,Night,D12,1,2,22,Humbermede (22),-79.53622272,43.75329134,209
-8851538.88235753,5429488.05860748,428,GO-20051241153,2005/11/14 05:00:00+00,2005,November,Monday,15,Afternoon,D31,0,1,24,Black Creek (24),-79.51472666,43.76721178,210
-8860382.60364386,5425591.18720793,429,GO-20051258191,2005/11/18 05:00:00+00,2005,November,Friday,12,Afternoon,D23,1,0,1,West Humber-Clairville (1),-79.59417116,43.7419265,211
-8830001.28153739,5413790.44941469,430,GO-20051339285,2005/11/18 05:00:00+00,2005,November,Friday,21,Evening,D55,0,0,65,Greenwood-Coxwell (65),-79.3212511,43.66529095,212
-8860901.26564175,5425908.99946142,431,GO-20051260443,2005/11/18 05:00:00+00,2005,November,Friday,23,Evening,D23,0,0,1,West Humber-Clairville (1),-79.59883038,43.74398906,213
-8852598.60717445,5427749.03599928,432,GO-20051203108,2005/11/19 05:00:00+00,2005,November,Saturday,1,Night,D31,0,1,25,Glenfield-Jane Heights (25),-79.52424633,43.75592926,214
-8818868.22037635,5426005.0728883,433,GO-20051366538,2005/11/20 05:00:00+00,2005,November,Sunday,5,Night,D52,0,0,139,Scarborough Village (139),-79.22124111,43.74461255,215
-8831560.93662149,5428775.50107201,434,GO-20051356100,2005/11/22 05:00:00+00,2005,November,Tuesday,0,Night,D32,0,1,45,Parkwoods-Donalda (45),-79.33526172,43.76258907,216
-8835264.08746263,5412802.51508904,435,GO-20051335349,2005/11/23 05:00:00+00,2005,November,Wednesday,21,Evening,D51,0,1,73,Moss Park (73),-79.36852769,43.65887073,217
-8856605.10251482,5405196.59540379,436,GO-20051421294,2005/11/23 05:00:00+00,2005,November,Wednesday,18,Evening,D22,0,1,14,Islington-City Centre West (14),-79.56023729,43.60941968,218
-8860640.93833336,5425920.81038788,437,GO-20051438767,2005/11/27 05:00:00+00,2005,November,Sunday,23,Evening,D23,0,1,1,West Humber-Clairville (1),-79.59649182,43.74406571,219
-8844182.81804825,5412911.2035894,438,GO-20051428567,2005/11/29 05:00:00+00,2005,November,Tuesday,14,Afternoon,D11,1,0,93,Dovercourt-Wallace Emerson-Junction (93),-79.44864601,43.65957709,220
-8854773.18444652,5430370.54089633,439,GO-20051440086,2005/12/01 05:00:00+00,2005,December,Thursday,19,Evening,D31,1,0,,,-79.54378089,43.77293638,221
-8837334.01216822,5412210.5809636,440,GO-20051453225,2005/12/04 05:00:00+00,2005,December,Sunday,3,Night,D52,0,1,76,Bay Street Corridor (76),-79.38712214,43.65502364,222
-8851983.63934549,5429788.97887656,441,GO-20051514521,2005/12/11 05:00:00+00,2005,December,Sunday,0,Night,D31,0,1,24,Black Creek (24),-79.51872198,43.76916389,223
-8847702.97411806,5416571.39793529,442,GO-20051268625,2005/12/16 05:00:00+00,2005,December,Friday,19,Evening,D12,0,1,111,Rockcliffe-Smythe (111),-79.48026811,43.68335962,224
-8844396.18077667,5415485.43572301,443,GO-20051402217,2005/12/17 05:00:00+00,2005,December,Saturday,3,Night,D13,0,1,92,Corso Italia-Davenport (92),-79.45056268,43.67630444,225
-8836405.58757749,5411277.81649725,444,GO-20051532878,2005/12/17 05:00:00+00,2005,December,Saturday,23,Evening,D52,0,1,76,Bay Street Corridor (76),-79.37878196,43.64896093,226
-8851431.34105026,5422187.33380336,445,GO-20051414850,2005/12/22 05:00:00+00,2005,December,Thursday,18,Evening,D31,0,1,26,Downsview-Roding-CFB (26),-79.5137606,43.71983148,227
-8815388.76939154,5429479.60971717,446,GO-20051460790,2005/12/22 05:00:00+00,2005,December,Thursday,16,Afternoon,D31,0,1,136,West Hill (136),-79.18998467,43.76715697,228
-8851753.24473498,5427121.42951662,447,GO-20051443414,2005/12/23 05:00:00+00,2005,December,Friday,17,Afternoon,D31,1,0,25,Glenfield-Jane Heights (25),-79.51665231,43.75185692,229
-8821368.47951666,5424929.34153819,448,GO-20051238536,2005/12/25 05:00:00+00,2005,December,Sunday,0,Night,D41,0,0,138,Eglinton East (138),-79.24370132,43.73763098,230
-8837968.21489199,5411025.38036294,449,GO-20051555800,2005/12/26 05:00:00+00,2005,December,Monday,0,Night,D52,0,0,77,Waterfront Communities-The Island (77),-79.39281928,43.64732006,231
-8836621.25573256,5411764.76863169,450,GO-20051229258,2005/12/26 05:00:00+00,2005,December,Monday,0,Night,D52,1,6,76,Bay Street Corridor (76),-79.38071934,43.65212606,232
-8829080.96879796,5427066.05670004,451,GO-20051437673,2005/12/26 05:00:00+00,2005,December,Monday,18,Evening,D41,0,1,45,Parkwoods-Donalda (45),-79.31298379,43.75149761,233
-8822420.3295928,5424613.57669181,452,GO-20051492210,2005/12/27 05:00:00+00,2005,December,Tuesday,17,Afternoon,D41,0,1,124,Kennedy Park (124),-79.25315025,43.73558149,234
-8818093.5970205,5435560.71138261,453,GO-20051442304,2005/12/28 05:00:00+00,2005,December,Wednesday,23,Evening,D42,0,0,132,Malvern (132),-79.21428255,43.80659356,235
-8849937.6984242,5417482.93188822,454,GO-20061491289,2006/01/01 05:00:00+00,2006,January,Sunday,0,Night,D12,0,0,115,Mount Dennis (115),-79.50034298,43.68928095,236
-8844032.23505985,5418572.72416766,455,GO-20061426456,2006/01/01 05:00:00+00,2006,January,Sunday,4,Night,D13,1,0,108,Briar Hill-Belgravia (108),-79.4472933,43.69635948,237
-8828023.78095224,5433516.71355692,456,GO-20061540890,2006/01/05 05:00:00+00,2006,January,Thursday,0,Night,D42,0,1,117,L'Amoreaux (117),-79.30348691,43.79334092,238
-8853674.93863301,5424473.44273893,457,GO-20061241208,2006/01/09 05:00:00+00,2006,January,Monday,0,Night,D31,0,1,23,Pelmo Park-Humberlea (23),-79.53391518,43.73467192,239
-8851431.34105026,5422187.33380336,458,GO-20061288462,2006/01/09 05:00:00+00,2006,January,Monday,21,Evening,D31,0,1,26,Downsview-Roding-CFB (26),-79.5137606,43.71983148,240
-8824393.80375198,5417248.47153761,459,GO-20061556880,2006/01/13 05:00:00+00,2006,January,Friday,0,Night,D41,0,0,122,Birchcliffe-Cliffside (122),-79.27087827,43.68775795,241
-8818929.28023024,5424332.43737935,460,GO-20061617290,2006/01/13 05:00:00+00,2006,January,Friday,0,Night,D43,0,1,139,Scarborough Village (139),-79.22178962,43.73375668,242
-8837847.92527663,5421074.67724774,461,GO-20061301570,2006/01/14 05:00:00+00,2006,January,Saturday,0,Night,D53,0,1,104,Mount Pleasant West (104),-79.3917387,43.71260726,243
-8834164.20302621,5413347.93387951,462,GO-20061565095,2006/01/14 05:00:00+00,2006,January,Saturday,19,Evening,D51,0,0,72,Regent Park (72),-79.35864726,43.66241529,244
-8856539.83589736,5421184.48578414,463,GO-20061442230,2006/01/17 05:00:00+00,2006,January,Tuesday,0,Night,D23,0,1,1,West Humber-Clairville (1),-79.55965099,43.71332026,245
-8832601.43990193,5429091.3113272,464,GO-20061286647,2006/01/20 05:00:00+00,2006,January,Friday,19,Evening,D33,0,1,45,Parkwoods-Donalda (45),-79.34460872,43.76463793,246
-8820271.73317669,5431728.61038425,465,GO-20061589467,2006/01/21 05:00:00+00,2006,January,Saturday,19,Evening,D43,0,1,137,Woburn (137),-79.23384908,43.78174501,247
-8834615.39650713,5411678.95440362,466,GO-20061538912,2006/01/23 05:00:00+00,2006,January,Monday,15,Afternoon,D51,0,1,77,Waterfront Communities-The Island (77),-79.3627004,43.65156829,248
-8825106.96984335,5420875.87937754,467,GO-20061457262,2006/01/26 05:00:00+00,2006,January,Thursday,22,Evening,D41,0,1,120,Clairlea-Birchmount (120),-79.27728475,43.71131642,249
-8851538.88235753,5429488.05860748,468,GO-20061460802,2006/01/27 05:00:00+00,2006,January,Friday,15,Afternoon,D31,0,1,24,Black Creek (24),-79.51472666,43.76721178,250
-8844396.18077667,5415485.43572301,469,GO-20061560574,2006/01/28 05:00:00+00,2006,January,Saturday,3,Night,D13,0,1,92,Corso Italia-Davenport (92),-79.45056268,43.67630444,251
-8817883.58278236,5436406.93380276,470,GO-20061492410,2006/01/30 05:00:00+00,2006,January,Monday,0,Night,D42,0,0,132,Malvern (132),-79.21239596,43.81207934,252
-8826680.89497297,5423290.91415534,471,GO-20061540967,2006/02/01 05:00:00+00,2006,February,Wednesday,22,Evening,D42,0,1,120,Clairlea-Birchmount (120),-79.29142356,43.72699591,253
-8842719.19940205,5417961.04316322,472,GO-20061426470,2006/02/02 05:00:00+00,2006,February,Thursday,3,Night,D13,0,3,107,Oakwood Village (107),-79.4354981,43.69238653,254
-8851616.42194885,5428047.9806705,473,GO-20061518676,2006/02/02 05:00:00+00,2006,February,Thursday,19,Evening,D31,0,0,24,Black Creek (24),-79.51542321,43.75786892,255
-8817785.48470749,5435397.94320886,474,GO-20061623908,2006/02/06 05:00:00+00,2006,February,Monday,13,Afternoon,D42,0,0,132,Malvern (132),-79.21151473,43.80553833,256
-8817785.48470749,5435397.94320886,475,GO-20061615548,2006/02/06 05:00:00+00,2006,February,Monday,13,Afternoon,D42,0,0,132,Malvern (132),-79.21151473,43.80553833,257
-8850090.20723978,5426075.10423471,476,GO-20061361475,2006/02/06 05:00:00+00,2006,February,Monday,23,Evening,D31,1,1,25,Glenfield-Jane Heights (25),-79.50171299,43.74506703,258
-8843259.25589288,5412800.63633225,477,GO-20061560776,2006/02/07 05:00:00+00,2006,February,Tuesday,3,Night,D14,0,1,83,Dufferin Grove (83),-79.44034951,43.65885852,259
-8818699.73164787,5428531.33148039,478,GO-20061589495,2006/02/07 05:00:00+00,2006,February,Tuesday,0,Night,D43,0,1,137,Woburn (137),-79.21972755,43.76100494,260
-8843081.63785295,5411642.62548714,479,GO-20061345276,2006/02/07 05:00:00+00,2006,February,Tuesday,2,Night,D14,0,0,83,Dufferin Grove (83),-79.43875394,43.65133216,261
-8817325.01831299,5434820.41033131,480,GO-20061479032,2006/02/09 05:00:00+00,2006,February,Thursday,12,Afternoon,D42,0,0,132,Malvern (132),-79.20737829,43.80179402,262
-8834559.56644291,5412707.4575527,481,GO-20061605836,2006/02/10 05:00:00+00,2006,February,Friday,11,Morning,D51,0,0,72,Regent Park (72),-79.36219887,43.65825295,263
-8834226.25139719,5413546.73286092,482,GO-20061600578,2006/02/11 05:00:00+00,2006,February,Saturday,3,Night,D51,0,0,71,Cabbagetown-South St.James Town (71),-79.35920465,43.66370719,264
-8834346.74918,5413503.4842162,483,GO-20061475840,2006/02/11 05:00:00+00,2006,February,Saturday,22,Evening,D51,0,1,72,Regent Park (72),-79.3602871,43.66342614,265
